place,insta,mean_rate,mean_num,인기지수
올레길7코스,0.007480816864188651,0.6000000000000005,0.03389734483473417,0.2137927205663078
올레길1코스,0.0025486599079532733,0.3333333333333335,0.016638903568749877,0.11750696560334555
올레길6코스,0.0034542776675569632,0.9333333333333336,0.015616410173390131,0.3174680070580936
올레길18코스,0.0031375892485544458,0.8000000000000003,0.009357438486626107,0.2708316759117269
올레길5코스,0.00323961645850422,0.8000000000000003,0.013406161442495462,0.27221525930033336
올레길17코스,0.0,1.0,0.0049576636268328315,0.33498588787561095
올레길13코스,0.0003560850644286678,0.5333333333333332,0.007425939560828718,0.18037178598619685
올레길10코스,0.002923433124699474,0.9333333333333336,0.012900111610183146,0.31638562602273873
올레길16코스,0.001319787621776041,0.4666666666666668,0.009212769429498661,0.1590664079059805
올레길8코스,0.002446632698003499,0.3999999999999999,0.008624218346047088,0.1370236170146835
올레길4코스,0.0015299030640488437,0.666666666666667,0.005494505494505495,0.22456369174174043
올레길20코스,0.0032502232476574145,0.3333333333333335,0.0052158854083565465,0.11393314732978248
올레길19코스,0.0024789581506608534,0.4666666666666668,0.010452169121338327,0.15986593131288865
올레길9코스,0.0010409805926063608,0.0,0.010245591696119355,0.0037621907629085717
올레길12코스,0.0008687465401663952,0.8000000000000003,0.008448497815662629,0.2697724147852764
올레길21코스,0.001142502717358364,0.8666666666666667,0.005804566210756451,0.2912045785315938
올레길14-1코스,0.0,0.666666666666667,0.011206047004439243,0.22595757122370208
올레길1-1코스,0.0,0.666666666666667,0.005732199252455645,0.2241329553063742
올레길7-1코스,0.0,0.8666666666666667,0.0069405474710382995,0.29120240471256836
올레길3-B코스,0.0,0.5333333333333332,0.004709576138147567,0.1793476364904936
올레길18-1코스,0.0,0.13333333333333375,0.009419152276295134,0.047584161869876296
올레길3-A코스,0.0,0.20000000000000018,0.0062794348508634235,0.06875981161695453
올레길10-1코스,0.0,1.0,0.0029745852042048658,0.33432486173473497
남원큰엉해변,8.182380203892791e-05,0.7333333333333334,0.09890109890109891,0.27743875201215706
함덕해수욕장,0.3207255649883022,0.6166666666666667,0.1877640267044616,0.37505208611981017
협재해수욕장,0.6025908850304869,0.6466666666666665,0.1628215538150732,0.4706930351707422
이호테우해수욕장,0.00974511380579676,0.3666666666666667,0.10006826135358608,0.15882668060868319
성산일출봉,0.5758905662207101,0.6799999999999997,0.1584945350704257,0.4714617004303785
김녕해수욕장,0.11290775528016064,0.7633333333333332,0.09047345340638066,0.3222381806732915
섭지코지,0.31294523260183527,0.5866666666666669,0.17252185569700976,0.3573779183218373
사려니숲길,0.12943212261044193,0.6000000000000005,0.13850160215873086,0.28931124158972443
금능해수욕장,0.10105643619965815,0.6699999999999999,0.11023096264172119,0.29376246628045977
용머리해안,0.09142749198934876,0.7266666666666666,0.12149937203057112,0.3131978435621955
곽지해수욕장,0.1760408795755668,0.666666666666667,0.09935576381500313,0.3140211033524123
천지연폭포,0.10012808960615475,0.5300000000000002,0.20024558391298247,0.2767912245063791
비자림,0.12515859675210014,0.6266666666666665,0.3400678546846831,0.3639643727011499
황우지해안,0.0,0.4666666666666668,0.07535321821036108,0.1806732949590093
중문색달해수욕장,0.005675137282156754,0.2666666666666666,0.07122205886282662,0.11452128760388332
새별오름,0.34640813712457014,0.56,0.1862349646009962,0.36421436724185546
산방산,0.19080553007681333,0.7333333333333334,0.09877026112683737,0.3409697081789947
마라도,0.07151955891919848,0.5,0.05615353288258594,0.20922436393392815
중문대포주상절리대,0.00017627473402213485,0.44666666666666677,0.1737654712546702,0.20686947088511973
9.81파크,0.0,0.3533333333333335,0.24011405408813158,0.19781579580715503
용두암,0.07182867106023444,0.27333333333333343,0.08757136487942493,0.14424445642433092
표선해수욕장,0.046382983881721164,0.5533333333333337,0.05841536111031118,0.21937722610845534
세화해변,0.0,0.666666666666667,0.13814756671899528,0.26827141112855407
정방폭포,0.06817286439876678,0.6766666666666672,0.2396992128913653,0.3281795813189331
만장굴,0.04154275243148014,0.38333333333333286,0.174712419577495,0.19986283511410266
새연교,0.02597249103978859,0.4666666666666668,0.07692307692307693,0.18985407820984412
카멜리아힐,0.307432227668163,0.3766666666666665,0.6711145996860283,0.45173783134028594
월정리해수욕장,0.04224179034519542,0.5266666666666668,0.07563209773440667,0.21484685158208963
한라산국립공원,0.006162039412808152,0.6566666666666663,0.04304736272297715,0.23529202293415052
산굼부리,0.07457734470650508,0.4066666666666663,0.15055695154763787,0.21060032097360307
쇠소깍,0.12098861335930143,0.20000000000000018,0.14369871074931634,0.15489577470287266
도두동무지개해안도로,0.010286060052609673,0.666666666666667,0.08634222919937207,0.2544316519728829
절물자연휴양림,0.03084555302788474,0.7000000000000002,0.17950676704837765,0.3034507733587542
천제연폭포,0.0,0.5899999999999999,0.1226696477378183,0.23755654924593939
도두봉,0.03631764606053749,0.8000000000000003,0.10528589796774512,0.31386784800942763
사계해변,0.046360760133019235,0.2666666666666666,0.02239117682845992,0.11180620120938194
신창풍차해안도로,0.06632425257492433,0.8000000000000003,0.09900698199267502,0.32177707818919987
우도,0.6369861768283074,0.41000000000000014,0.18794564944699516,0.4116439420917675
제주허브동산,0.011914454730223893,0.40333333333333377,0.10718991269136466,0.17414590025164078
금오름,0.13151559905124796,0.7333333333333334,0.1805750674473672,0.3484746666106495
한라수목원,0.02893784623590307,0.6166666666666671,0.07285486369522066,0.2394864588659303
윈드1947카트테마파크,0.0013046350658429062,0.3533333333333335,0.2002269368141597,0.18495496840444536
한림공원,0.09749053470339376,0.5199999999999996,0.2283095162858248,0.2819333503297394
