place,insta,mean_rate,mean_num,인기지수
신우성흑돼지,0.043532726572476844,0.7766666666666668,0.171365187407238,0.33052152688212727
국수만찬,0.01251089534388746,0.6633333333333336,0.07003658913894456,0.24862693927205518
옥만이네,0.013402793262116635,0.3333333333333335,0.03164556962025316,0.1261272320719011
훈남횟집,0.02151501023655565,0.623333333333334,0.05766405379730821,0.23417079912239927
은혜전복,0.03863134210366286,0.43333333333333357,0.10770703578650953,0.19322390374116863
산지해장국,0.01611902783126913,0.6000000000000005,0.04490657022302592,0.22034186601809855
제주마당,0.027571807917621066,0.3866666666666667,0.052193875034510506,0.15547744987293274
이금돈지,0.017205521658930127,0.31000000000000005,0.03178831978856192,0.11966461381583071
효퇴국수,0.009628443435428617,0.36666666666666714,0.0368079243158273,0.13770101147264102
데미안,0.23602456773356578,0.7333333333333334,0.04339963833634719,0.33758584646774875
