place,address,Latitude,Longitude,category,k_means_cluster,인기지수,환경,친환경
강식당,제주특별자치도 제주시 한림읍 협재1길 30 1층,33.397854,126.2435702,식당,0,0.1890148615280416,0,0
뚱딴지,제주특별자치도 제주시 애월읍 부룡수길 17,33.4746872,126.3550977,식당,0,0.1517273280698127,0,0
알동네집,제주특별자치도 제주시 한경면 연명로 543,33.3001516,126.2511949,식당,0,0.1373218670034974,0,0
중문색달통갈치,제주특별자치도 서귀포시 일주서로 993,33.2584326,126.4353135,식당,0,0.282666934368275,0,0
윤옥,제주특별자치도 제주시 구남동2길 19-4 혁진빌 1층,33.4894052,126.5360124,식당,3,0.2349170513495938,0,0
돈고팡본점,제주특별자치도 제주시 서해안로 248 1층,33.5089545,126.4722988,식당,3,0.1565830303504476,0,0
돈카츠서황,제주특별자치도 제주시 애월읍 장소로 205-2 1층,33.4348196,126.3800658,식당,0,0.1515577456778378,0,0
삼성혈해물탕1호점,제주특별자치도 제주시 도두항서7길 23 1층,33.5038785,126.4654199,식당,3,0.1854061125202193,0,0
한라전복성산본점,제주특별자치도 서귀포시 성산읍 해맞이해안로 2732,33.4709507,126.9170084,식당,1,0.2362396045431291,0,0
화성식당,제주특별자치도 제주시 일주동로 383,33.521372,126.5860472,식당,3,0.1583083053942328,0,0
해월정서귀포점,제주특별자치도 서귀포시 대정읍 형제해안로 262,33.210157,126.2914269,식당,0,0.2483443109355064,0,0
하하호호우도본점,제주특별자치도 제주시 우도면 우도해안길 532,33.5208272,126.948574,식당,1,0.1256168466772096,0,0
어조횟집,제주특별자치도 서귀포시 성산읍 일출로 233,33.460409,126.9308418,식당,1,0.1792265761172009,0,0
올레마당,제주특별자치도 서귀포시 안덕면 사계남로 224,33.2331477,126.3088244,식당,0,0.2718382228982334,0,0
서광보말칼국수,제주특별자치도 서귀포시 안덕면 중산간서로 1882,33.2862497,126.3077305,식당,0,0.1449779191354397,0,0
두툼한고기돈돼지,제주특별자치도 제주시 조천읍 함덕19길 3 1층,33.5410492,126.6698885,식당,3,0.2734401543675297,0,0
중문그때그집,제주특별자치도 서귀포시 상예로 181-28,33.2628964,126.3899545,식당,0,0.3235722693597728,0,0
어박사한림본점,제주특별자치도 제주시 한림읍 한림로 564 1층,33.4076458,126.2581716,식당,0,0.2685881037355165,0,0
임순이네,제주특별자치도 제주시 애월읍 곽지1길 26-7,33.4488627,126.3042586,식당,0,0.2492004528655225,0,0
칠돈가제주공항직영점,제주특별자치도 제주시 신대로 144 1층,33.4844492,126.4959551,식당,3,0.1557739970068612,0,0
천리식당천리민박,제주특별자치도 제주시 구좌읍 송당6길 30,33.4686317,126.7846454,식당,1,0.2095731416588572,0,0
꽃가람,제주특별자치도 서귀포시 성산읍 고성동서로 73,33.4509234,126.9150116,식당,1,0.1944269701504533,0,0
요기소바본점,제주특별자치도 제주시 원노형6길 3-4 1층,33.4853506,126.483364,식당,3,0.1781846440491298,0,0
용담밭담,제주특별자치도 제주시 서천길 16 1층,33.501532,126.5106976,식당,3,0.2816392048310522,0,0
제주오누이,"제주특별자치도 제주시 구좌읍 해맞이해안로 972 1,2층",33.5291668,126.8538817,식당,1,0.1912314950924944,0,0
성산흑돼지두루치기,제주특별자치도 서귀포시 성산읍 한도로 255,33.4661549,126.9348021,식당,1,0.1885624431340539,0,0
삼다도횟집본점,제주특별자치도 제주시 서해안로 572,33.5190034,126.4993699,식당,3,0.1392923516898332,0,0
귤품은흑돼지제주공항점,제주특별자치도 제주시 도두항서길 42 2층,33.5063348,126.4640001,식당,3,0.2642556268932733,0,0
원조마라도짜장면집,제주특별자치도 서귀포시 대정읍 마라로101번길 48,33.1185831,126.2669135,식당,0,0.1903681150967778,0,0
동복뚝배기,제주특별자치도 제주시 구좌읍 동복로 30-2 1층,33.5532201,126.7123162,식당,1,0.2473576208605586,0,0
오전열한시,제주특별자치도 서귀포시 상예로 248,33.2667236,126.3944186,식당,0,0.1759727765923339,0,0
회춘,제주특별자치도 제주시 조천읍 신북로 489 1층,33.5431462,126.6625984,식당,3,0.1504028518414349,0,0
종달수다뜰,제주특별자치도 제주시 구좌읍 용눈이오름로 8,33.4918686,126.893156,식당,1,0.1752601776975679,0,0
교래흑돼지본점,제주특별자치도 제주시 조천읍 교래4길 73,33.4236987,126.6750861,식당,3,0.2349436843221224,0,0
바로족발보쌈,제주특별자치도 제주시 진군1길 25,33.4788623,126.4794115,식당,3,0.2223428802180187,0,0
도민상회,제주특별자치도 제주시 한림읍 한림로3길 8,33.4132616,126.260303,식당,0,0.2912442022796686,0,0
뜰에,제주특별자치도 제주시 애월읍 애월로11길 23-1,33.4663286,126.3205148,식당,0,0.1851115243635002,0,0
제일수산횟집,제주특별자치도 서귀포시 중앙로79번길 8,33.2514372,126.5604451,식당,2,0.2236780404736659,0,0
삼대전통고기국수,제주특별자치도 제주시 신대로5길 17,33.4929576,126.4986605,식당,3,0.1293402725256125,0,0
대춘해장국노형점,제주특별자치도 제주시 원노형로 11 1층,33.4876006,126.4845223,식당,3,0.266671682048866,0,0
장모식탁,제주특별자치도 제주시 연신로 51 1층,33.4967502,126.5470327,식당,3,0.2464924387262955,0,0
수영밥상본점,제주특별자치도 제주시 우령안1길 29-1 1층,33.4862168,126.4297167,식당,3,0.2741142452236504,0,0
탐라가든,제주특별자치도 제주시 서사로 51,33.5078115,126.5203642,식당,3,0.1430189797858904,0,0
달이뜨는식탁,제주특별자치도 제주시 구좌읍 월정1길 14,33.5562274,126.793166,식당,1,0.3382207524612624,0,0
맨도롱해장국,제주특별자치도 서귀포시 태평로353번길 11,33.2470831,126.5601903,식당,2,0.1363884215847662,0,0
섬소나이,제주특별자치도 제주시 우도면 우도해안길 814,33.5074342,126.954269,식당,1,0.2672806200267256,0,0
제주선채향,제주특별자치도 서귀포시 안덕면 사계남로84번길 6,33.2263368,126.2990704,식당,0,0.3037573239396549,0,0
흑돼지제주정,제주특별자치도 서귀포시 표선면 민속해안로 577,33.3248304,126.8439441,식당,1,0.2694054882297717,0,0
참맛나김밥,제주특별자치도 제주시 한라대학로 31 1층,33.4772209,126.476779,식당,3,0.1413036933646697,0,0
그리운바다성산포,제주특별자치도 서귀포시 성산읍 성산등용로 94,33.4697602,126.9300546,식당,1,0.1896898950173925,0,0
담다,제주특별자치도 제주시 한림읍 협재4길 8 1층,33.3939189,126.2417404,식당,0,0.1426884398779864,0,0
희야국수,제주특별자치도 제주시 다호5길 11 1층,33.5027912,126.4892074,식당,3,0.2245148459125106,0,0
까망돼지서귀포점,제주특별자치도 서귀포시 일주동로 8524,33.2551463,126.5775949,식당,2,0.2544034798175954,0,0
중문신라원,제주특별자치도 서귀포시 법환하로28번길 6,33.2343546,126.5123622,식당,2,0.1116994296373908,0,0
스시도모다찌칠성점,제주특별자치도 제주시 관덕로13길 3 1층,33.5134667,126.5258614,식당,3,0.2370327274921132,0,0
오멍가멍흑돼지본점,제주특별자치도 제주시 서해안로 272 1층,33.5092575,126.4747946,식당,3,0.2116039764890585,0,0
흑본오겹함덕점,제주특별자치도 제주시 조천읍 신북로 454,33.5386704,126.6458435,식당,3,0.2395319991187927,0,0
선흘방주할머니식당,제주특별자치도 제주시 조천읍 선교로 212,33.4727191,126.7061921,식당,1,0.2302570692504027,0,0
영빈횟집,제주특별자치도 서귀포시 칠십리로 129,33.2432869,126.5679629,식당,2,0.2451023015243409,0,0
용두암오메기떡,제주특별자치도 제주시 용담로7길 6,33.5129348,126.51064,식당,3,0.1157935425992831,0,0
다미진횟집,제주특별자치도 서귀포시 표선면 민속해안로 578-1,33.3250737,126.8441192,식당,1,0.3091044073666429,0,0
수복강녕,제주특별자치도 제주시 선덕로3길 40,33.4883918,126.4994484,식당,3,0.2909703756391697,0,0
오가네전복설렁탕함덕점,제주특별자치도 제주시 조천읍 조함해안로 496 2층,33.5440366,126.6537771,식당,3,0.2543540464230267,0,0
천돈가,제주특별자치도 서귀포시 일주서로 873 1층,33.2584326,126.4353135,식당,0,0.2452870086811676,0,0
운산식당,제주특별자치도 제주시 북성로 28 1층,33.5159338,126.521961,식당,3,0.2088351296673352,0,0
만지식당,제주특별자치도 제주시 애월읍 고내로 13-1 1층,33.4632506,126.3389717,식당,0,0.2066053357790461,0,0
한라축산정육식당,제주특별자치도 제주시 1100로 3128,33.4561511,126.48637,식당,3,0.0279964210207324,0,0
마마무말가든,제주특별자치도 제주시 아연로 157,33.4723452,126.508143,식당,3,0.2268901864541837,0,0
용꽈배기,제주특별자치도 제주시 서광로30길 3,33.4999102,126.5270264,식당,3,0.2087661684827071,0,0
고미,제주특별자치도 서귀포시 서문로 46,33.2492888,126.5575788,식당,2,0.2228103446417429,0,0
성읍칠십리식당,제주특별자치도 서귀포시 표선면 성읍정의현로 74,33.3892637,126.8012691,식당,1,0.1092601524276942,0,0
한라산아래첫마을,제주특별자치도 서귀포시 안덕면 산록남로 675,33.3280571,126.366103,식당,0,0.1949306631720924,0,0
돌하르방식당본점,제주특별자치도 제주시 신산로11길 53,33.5100471,126.5387935,식당,3,0.1811934900542495,0,0
연탄과친한돼지,제주특별자치도 제주시 원노형로 61,33.483166,126.4851235,식당,3,0.1790124893398035,0,0
청파식당횟집,제주특별자치도 제주시 구좌읍 세평항로 12 1층,33.5244994,126.8536448,식당,1,0.2734128944418749,0,0
해비치호텔앤리조트제주이디,제주특별자치도 서귀포시 표선면 민속해안로 537 1층,33.3234478,126.8447796,식당,1,0.3334337954591119,0,0
캠퍼트리호텔앤리조트더뷰,제주특별자치도 제주시 해안마을서4길 100,33.4536956,126.4503561,식당,3,0.3334337954591119,0,0
황가네뚝배기,제주특별자치도 제주시 삼무로11길 24,33.4915586,126.4958537,식당,3,0.1236519954810461,0,0
씨에스호텔씨에스다이닝,제주특별자치도 서귀포시 중문관광로 198,33.2429044,126.4204352,식당,0,0.3333333333333333,0,0
포도호텔레스토랑,제주특별자치도 서귀포시 안덕면 산록남로 863 1층,33.3053535,126.3937346,식당,0,0.1732790312975436,0,0
씨에스호텔카노푸스다이닝,제주특별자치도 서귀포시 중문관광로 196,33.2435041,126.4198772,식당,0,0.1896812243866953,0,0
