place,address,Latitude,Longitude,category,k_means_cluster,인기지수,환경,친환경
사려니숲길관광안내소,제주특별자치도 서귀포시 표선면 가시리 산 158,33.3988071,126.7063341,관광지,1,0.2739926739926741,0,0
종달리해변,제주특별자치도 제주시 구좌읍 종달리 622-5,33.4880673,126.8804954,관광지,1,0.1803512587511459,0,0
고근산,제주특별자치도 서귀포시 서호동 1286-1,33.2663637,126.5123088,관광지,2,0.2534844365086502,0,0
사라오름,제주특별자치도 서귀포시 남원읍 신례리 산 2-1,33.299995,126.6297939,관광지,2,0.3166090595627036,0,0
송당무끈모루,제주특별자치도 제주시 구좌읍 송당리 2793,33.4549996,126.7793479,관광지,1,0.1445071515866854,0,0
성읍랜드,제주특별자치도 서귀포시 표선면 번영로 2650,33.3987468,126.7873305,관광지,1,0.2973475501759933,0,0
제주목관아,제주특별자치도 제주시 관덕로 25,33.5140904,126.5222108,관광지,3,0.1891994685740173,0,0
한라산,제주특별자치도 서귀포시 서홍동 산 1-1,33.3447515,126.5248428,관광지,2,0.442969154265533,0,0
하효쇠소깍해변,제주특별자치도 서귀포시 하효동 997-3,33.2514571,126.6224567,관광지,2,0.2054226864737467,0,0
강정천,제주특별자치도 서귀포시 강정동 5647,33.2566679,126.4748067,관광지,2,0.2925850238678508,0,0
종달리수국길,제주특별자치도 제주시 구좌읍 종달리,33.4880673,126.8804954,관광지,1,0.0790020125131599,0,0
금능석물원,제주특별자치도 제주시 한림읍 한림로 176,33.384592,126.2268717,관광지,0,0.234014942762859,0,0
민오름,제주특별자치도 제주시 오라이동 산 28-1,33.4752267,126.5072534,관광지,3,0.1657059028364907,0,0
산물관광농원,제주특별자치도 서귀포시 남원읍 하례로 90,33.2588658,126.6258143,관광지,2,0.2957058495990244,0,0
몽돌해변,제주특별자치도 제주시 내도동 465-2,33.4960701,126.4408718,관광지,3,0.0144806535961253,0,0
세기알해변,제주특별자치도 제주시 구좌읍 김녕리 1200-5,33.5576649,126.7564015,관광지,1,0.3164304934447011,0,0
오저여,제주특별자치도 제주시 구좌읍 행원리 1-91,33.5487399,126.8186267,관광지,1,0.2797067084274438,0,0
당산봉,제주특별자치도 제주시 한경면 용수리 산 28,33.3082191,126.1729076,관광지,0,0.3014994096971589,0,0
저지예술인마을,제주특별자치도 제주시 한경면 저지14길 28-4,33.3393046,126.266731,관광지,0,0.1144181441533756,0,0
붉은오름,제주특별자치도 서귀포시 표선면 가시리 산 158,33.3988071,126.7063341,관광지,1,0.1608651010179312,0,0
붉은오름,제주특별자치도 서귀포시 표선면 가시리 산 158,33.3988071,126.7063341,관광지,1,0.1608651010179312,0,0
짱구네유채꽃밭,제주특별자치도 서귀포시 성산읍 수산리 1021,33.4396163,126.8786456,관광지,1,0.1280051162923307,0,0
서귀포천문과학문화관,제주특별자치도 서귀포시 1100로 506-1,33.2876905,126.4619885,관광지,2,0.1950152154679214,0,0
조천만세동산,제주특별자치도 제주시 조천읍 신북로 303,33.5415236,126.6425739,관광지,3,0.1792226045621159,0,0
주상절리관광안내소,제주특별자치도 서귀포시 이어도로 36-30,33.240469,126.493008,관광지,2,0.111112794728437,0,0
제주카페거리,제주특별자치도 제주시 용담삼동,33.5164659,126.4922919,관광지,3,0.226917283306005,0,0
비양도망대,제주특별자치도 제주시 우도면 연평리,33.5033191,126.9556775,관광지,1,0.1009275028642304,0,0
추사유배지,제주특별자치도 서귀포시 대정읍 추사로 44,33.249837,126.2786308,관광지,0,0.1146282689553824,0,0
