place,address,Latitude,Longitude,category,k_means_cluster,인기지수
유동커피,제주특별자치도 서귀포시 태평로 406-1,33.2444906,126.5638992,카페,2,0.378710524556455
베케,제주특별자치도 서귀포시 효돈로 54,33.262893,126.6129693,카페,2,0.2140260814158812
테라로사서귀포점,제주특별자치도 서귀포시 칠십리로658번길 27-16,33.2482683,126.6165067,카페,2,0.2657905400603917
카페서연의집,제주특별자치도 서귀포시 남원읍 위미해안로 86,33.2694372,126.6556626,카페,2,0.1517525246034597
꽃이피다앤블라썸,제주특별자치도 서귀포시 남성로 136 1층,33.2428254,126.549614,카페,2,0.2646642927968834
카페이피엘(휴업중),제주특별자치도 서귀포시 남원읍 위미항구로 8,33.2752399,126.6570688,카페,2,0.0728487886382624
벙커하우스,제주특별자치도 서귀포시 막숙포로41번길 66 1층,33.2395574,126.5176316,카페,2,0.2387061957655341
허니문하우스,제주특별자치도 서귀포시 칠십리로 228-13,33.2452878,126.5787493,카페,2,0.2982475530743397
비브레이브혁신도시점,제주특별자치도 서귀포시 서호중앙로 85-13 1층,33.2521803,126.5610081,카페,2,0.2425620886112369
모노클제주,제주특별자치도 서귀포시 남원읍 태위로360번길 30-8,33.2729087,126.6845952,카페,2,0.2019509162403738
아뜰리에안,제주특별자치도 서귀포시 막숙포로 166,33.2315119,126.5061073,카페,2,0.1801040664360355
텐저린카페,제주특별자치도 서귀포시 이어도로 880,33.240469,126.493008,카페,2,0.2604869478677979
서귀피안,제주특별자치도 서귀포시 서호호근로46번길 68,33.2480275,126.5289509,카페,2,0.0245570436259094
오늘의바다,제주특별자치도 서귀포시 이어도로 990,33.240469,126.493008,카페,2,0.2919609571617325
와랑와랑,제주특별자치도 서귀포시 남원읍 위미중앙로300번길 28,33.2723619,126.676564,카페,2,0.2343552153497421
서홍정원,제주특별자치도 서귀포시 솜반천로55번길 12-8,33.252599,126.5545059,카페,2,0.2336364782775455
모카다방,제주특별자치도 서귀포시 남원읍 태신해안로 125,33.2921673,126.7614581,카페,2,0.2249078305566365
카페블루하우스올레시장점,제주특별자치도 서귀포시 중앙로 73 1층,33.2511949,126.5611713,카페,2,0.2489788049732584
동박낭,제주특별자치도 서귀포시 남원읍 태위로 275-2,33.2760352,126.6770034,카페,2,0.1275977875046501
하라케케,제주특별자치도 서귀포시 속골로 29-10 16호,33.2427503,126.5279492,카페,2,0.2231480183575425
오버더윈도우,"제주특별자치도 서귀포시 태평로 379-1 2,3층",33.2452067,126.5614239,카페,2,0.2240526140475699
너븐,제주특별자치도 서귀포시 칠십리로214번길 26,33.2452654,126.5741175,카페,2,0.2179825532826622
숑,제주특별자치도 서귀포시 남원읍 공천포로 91,33.2664162,126.6428296,카페,2,0.2746853460021126
카페유디에이,제주특별자치도 서귀포시 속골로 13-7,33.2407137,126.5272012,카페,2,0.2627010401537816
귤꽃다락,제주특별자치도 서귀포시 이어도로1027번길 34,33.2464249,126.5225977,카페,2,0.2822134467289306
봉꾸라주,제주특별자치도 서귀포시 신서로48번길 5 1층,33.2531585,126.5097338,카페,2,0.1979650687307197
네이처캔버스,제주특별자치도 서귀포시 남원읍 중산간동로 7129,33.2830648,126.6308443,카페,2,0.2838479485825571
여섯번의보름,제주특별자치도 서귀포시 호근남로5번길 14-5,33.2569606,126.5304828,카페,2,0.2104592052583989
카페폴린,제주특별자치도 서귀포시 칠십리로 194 1층,33.2458603,126.5913123,카페,2,0.2373536326810987
소라의성,제주특별자치도 서귀포시 칠십리로214번길 17-17,33.2451858,126.5770041,카페,2,0.1477397617907284
다린,제주특별자치도 서귀포시 법환로 11,33.239117,126.5096143,카페,2,0.287395803941565
도바나,제주특별자치도 서귀포시 남원읍 태위로 177,33.2755242,126.6665596,카페,2,0.3131198124599721
60빈스,제주특별자치도 서귀포시 태평로120번길 29-2,33.2415408,126.5367032,카페,2,0.1469204410109913
스타벅스서귀포올레점,제주특별자치도 서귀포시 중정로 69 동명백화점,33.2483213,126.56384,카페,2,0.1247943855327732
간이옥돔역(휴업중),제주특별자치도 서귀포시 남원읍 남태해안로 484,33.2852399,126.7497344,카페,2,0.051545530492899
올디벗구디,제주특별자치도 서귀포시 일주서로 330,33.2529537,126.4735857,카페,2,0.2204760604669558
메이비,제주특별자치도 서귀포시 이중섭로 34,33.2449997,126.5643448,카페,2,0.2619841191232705
꼬라지오,제주특별자치도 서귀포시 일주동로 8777,33.255487,126.5686054,카페,2,0.3272446191130654
커핏,제주특별자치도 서귀포시 칠십리로658번길 27-13,33.2482683,126.6165067,카페,2,0.2645851567713081
게우지코지인갤러리커피하우스,제주특별자치도 서귀포시 보목포로 179,33.2421595,126.6100897,카페,2,0.1454469507101085
플레이커피랩,제주특별자치도 서귀포시 서문로28번길 2 1층,33.2506032,126.5588932,카페,2,0.2305217790041638
오르바,제주특별자치도 서귀포시 보목포로 78,33.2404639,126.6098418,카페,2,0.2824096487236233
간세다리족욕카페,제주특별자치도 서귀포시 중정로 17-1 2층,33.2476634,126.5584532,카페,2,0.2833787861857414
제주소담,제주특별자치도 서귀포시 막숙포로 150 2층,33.2359288,126.513206,카페,2,0.1560755645988848
카페지니,제주특별자치도 서귀포시 남원읍 공천포로11번길 19,33.2645182,126.6401524,카페,2,0.1662002155401711
감따남,제주특별자치도 서귀포시 월산로 16,33.2676632,126.4950848,카페,2,0.2300424609891791
리치망고쇠소깍점,제주특별자치도 서귀포시 쇠소깍로 164,33.254188,126.6213171,카페,2,0.1604161693403837
페이보리오리,제주특별자치도 서귀포시 효돈순환로 252,33.2568783,126.6172398,카페,2,0.274687605819443
팡송,제주특별자치도 서귀포시 남원읍 태위로115번길 1,33.2749246,126.6597614,카페,2,0.2802893600104196
초이당,제주특별자치도 서귀포시 남원읍 남태해안로 259,33.2812109,126.7340308,카페,2,0.1297995257036585
카페세러데이아일랜드,제주특별자치도 서귀포시 남원읍 남한로21번길 28 1층,33.2813103,126.7145293,카페,2,0.1707177971950652
에이바우트커피올레시장점,제주특별자치도 서귀포시 중정로62번길 4,33.2473607,126.5629874,카페,2,0.1341910934511182
보래드베이커스,제주특별자치도 서귀포시 보목로64번길 178 호텔서귀피안 1층,33.2443245,126.59071,카페,2,0.3317555290648186
벨룸리조트카페,제주특별자치도 서귀포시 516로277번길 45,33.2812754,126.5784104,카페,2,0.3333333333333333
