place,address,Latitude,Longitude,category,k_means_cluster,인기지수
카페주비,제주특별자치도 제주시 도리로 84 1층,33.5008197,126.4643053,카페,3,0.2932499669968723
그러므로,제주특별자치도 제주시 구남동6길 45,33.4875695,126.5364225,카페,3,0.2295967544612727
다랑쉬,제주특별자치도 제주시 용문로21길 4,33.508907,126.5094692,카페,3,0.1726459390648315
커피주의보,제주특별자치도 제주시 남광로 16,33.4979375,126.5462372,카페,3,0.2463166733755626
시인의집,제주특별자치도 제주시 조천읍 조천3길 27,33.5358808,126.634634,카페,3,0.2447071664644826
먹쿠슬낭여행자카페,제주특별자치도 제주시 오라로 24,33.4980411,126.5070556,카페,3,0.2545743762190057
스타벅스제주노형공원점,제주특별자치도 제주시 연북로 12 이레하이텔 101,33.4816856,126.4825392,카페,3,0.1736727478784052
모찌롱(휴업중),제주특별자치도 제주시 관덕로6길 12 1층,33.5120593,126.5219935,카페,3,0.140016708437761
블루모모,제주특별자치도 제주시 고산동산1길 9 1층,33.4976752,126.5323457,카페,3,0.2051807577237249
제주몹시,제주특별자치도 제주시 월대1길 10 1층,33.4945285,126.4336524,카페,3,0.2367155181143863
카페송키,제주특별자치도 제주시 무근성안길 16 1층,33.5151147,126.520256,카페,3,0.2122074975856423
에이바우트커피신라신성점,제주특별자치도 제주시 노연로 62 신성오피스텔 1층,33.4857368,126.4867585,카페,3,0.2277268895221311
위더스트래블아라점,제주특별자치도 제주시 아라일동 6113-16,33.4261379,126.5626925,카페,3,0.0300719464438159
픽스커피본점,제주특별자치도 제주시 신설로11길 2 1층,33.4912804,126.5445739,카페,3,0.1697577276524645
고요새,제주특별자치도 제주시 선사로8길 11,33.5271456,126.5895044,카페,3,0.2130541959065244
스타벅스제주삼화DT점,제주특별자치도 제주시 연삼로 884,33.5011704,126.5402581,카페,3,0.2551184658754954
에이바우트커피뷰하귀포구점,제주특별자치도 제주시 애월읍 하귀12길 21-2,33.4864408,126.408477,카페,3,0.2264326394848457
카페동경앤책방,제주특별자치도 제주시 애월읍 하귀로 74 2층,33.4813428,126.4049209,카페,3,0.2107020474334264
고미미,제주특별자치도 제주시 북성로 67 1층,33.515311,126.5177481,카페,3,0.2168796503045805
노론존,제주특별자치도 제주시 도령로 50 2층,33.4884319,126.4841582,카페,3,0.2622349689069975
리듬앤브루스,제주특별자치도 제주시 무근성7길 11,33.5138019,126.5198694,카페,3,0.1565883162503308
스타벅스제주서해안로DT점,제주특별자치도 제주시 서해안로 624,33.5167857,126.5035553,카페,3,0.1583959899749373
도을,제주특별자치도 제주시 조천읍 와흘리 125,33.4735321,126.6571882,카페,3,0.2534756526940617
카페빠네띠에,제주특별자치도 제주시 신설로9길 25,33.4943566,126.546782,카페,3,0.1867669949722756
단정한까페,제주특별자치도 제주시 서광로28길 54 2층,33.4967947,126.5292529,카페,3,0.2696976334457625
제주901,제주특별자치도 제주시 1100로 2977-10,33.4525954,126.4861329,카페,3,0.2549872638962806
디뷰,제주특별자치도 제주시 노형7길 9-16,33.4869795,126.4837154,카페,3,0.2947104173346141
유스커피,제주특별자치도 제주시 구산로 54,33.48433,126.5407264,카페,3,0.2455996102955247
거인의정원,제주특별자치도 제주시 대원길 58,33.4718426,126.5353245,카페,3,0.2204466492616665
카페갤러리,제주특별자치도 제주시 조천읍 남조로 1717-24,33.42215,126.6753634,카페,3,0.0153646706467818
피플카페,제주특별자치도 제주시 조천읍 신촌북3길 58,33.5379267,126.6138836,카페,3,0.236182913566019
걸어가는늑대들전이수갤러리,제주특별자치도 제주시 조천읍 조함해안로 556,33.5426397,126.6724147,카페,3,0.332327775298215
리유니온,제주특별자치도 제주시 신성로13길 32 1층 주차장 왼편,33.4975004,126.5304472,카페,3,0.214824215838614
헬로남생이,제주특별자치도 제주시 조천읍 원당북로 197-20 1층,33.5322844,126.6111251,카페,3,0.1728172489860646
탐앤탐스신제주점,제주특별자치도 제주시 신광로 52 1층,33.4874051,126.4896979,카페,3,0.1441741721121678
밀팟제주,제주특별자치도 제주시 원남6길 58 1층,33.4854856,126.5298145,카페,3,0.2723346353486539
제주함덕카페라라떼커피,제주특별자치도 제주시 조천읍 신북로 494 1층,33.5427858,126.6627084,카페,3,0.3113232090881694
미리로,제주특별자치도 제주시 테우해안로 136 2층,33.4976154,126.4484832,카페,3,0.2270795983410573
네꼬야티하우스,제주특별자치도 제주시 애월읍 하귀9길 15 1층,33.4826863,126.415916,카페,3,0.2400270835703764
스타벅스신제주이마트점,제주특별자치도 제주시 1100로 3348 이마트신제주점 1층,33.4849039,126.4805169,카페,3,0.1853249544911342
공생,제주특별자치도 제주시 천수동로2길 23,33.5082225,126.5433271,카페,3,0.301788221677761
히아담,제주특별자치도 제주시 과원로 28 1층,33.4760842,126.4865249,카페,3,0.2944389671293791
슬로보트아뜰리에,제주특별자치도 제주시 애월읍 하귀2길 46-16,33.4900871,126.4144874,카페,3,0.2880329589094688
윤재커피,제주특별자치도 제주시 중앙로12길 1,33.5117995,126.524172,카페,3,0.3470454323159144
로스트&헤븐,제주특별자치도 제주시 테우해안로 162 1층,33.496738,126.4511395,카페,3,0.0959899749373433
식빵가게,제주특별자치도 제주시 월성로10길 1 1층,33.5011685,126.5053189,카페,3,0.2271425263062884
토토네,제주특별자치도 제주시 애월읍 하귀10길 49-2 수지빌 1층 102호,33.4892128,126.4106331,카페,3,0.2455356919537355
베터플랫,제주특별자치도 제주시 탑동해안로 74 1층,33.5182319,126.5231737,카페,3,0.1143949051546063
오후다섯시두가지착각조차도,"제주특별자치도 제주시 조천읍 조함해안로 273-37 오후다섯시, 두가지착각, 조차도",33.552116,126.6488475,카페,3,0.2415551647850407
에이바우트커피삼무공원점,제주특별자치도 제주시 신광로 20,33.4903817,126.4899625,카페,3,0.1475229809903682
관심사,제주특별자치도 제주시 중앙로 77 지하1층,33.5112434,126.5246399,카페,3,0.3539063345874806
왓섬,제주특별자치도 제주시 오등4길 3,33.4662446,126.5220176,카페,3,0.1987686799414463
폴바셋제주아라DT점,제주특별자치도 제주시 중앙로 393,33.4814679,126.5411458,카페,3,0.2370940669787102
픽스커피화북공단점,제주특별자치도 제주시 청풍남8길 55,33.5146341,126.5721755,카페,3,0.1211361737677527
88로스터즈,제주특별자치도 제주시 금산5길 35-1 1층,33.5258373,126.563551,카페,3,0.2578348516208483
보라지붕,제주특별자치도 제주시 조천읍 함덕19길 6,33.5407059,126.6702393,카페,3,0.298453708984108
폴바셋제주용담DT점,제주특별자치도 제주시 서해안로 442-1,33.5173051,126.4876813,카페,3,0.150174332330064
도리화과,제주특별자치도 제주시 아연로 194 1층,33.4690929,126.5096166,카페,3,0.1424161788129417
카페정관헌,제주특별자치도 제주시 박성내서길 6 1층,33.4916956,126.5407923,카페,3,0.232627209029013
유티피커피,제주특별자치도 제주시 고마로 136 은경빌딩 2층,33.5023525,126.5425731,카페,3,0.255158005836948
우연못,제주특별자치도 제주시 은수길 110 2층,33.4721583,126.4880259,카페,3,0.2426844122044539
카페단단,제주특별자치도 제주시 관덕로4길 1-6,33.5125846,126.5216649,카페,3,0.3065982204217809
