place,address,Latitude,Longitude,category,k_means_cluster,인기지수
켄싱턴리조트제주중문,제주특별자치도 서귀포시 중문관광로72번길 29-29,33.2475912,126.4125373,리조트,0,0.1399182416965976
롯데리조트제주아트빌라스,제주특별자치도 서귀포시 색달중앙로252번길 124,33.2812324,126.4158092,리조트,0,0.2091562468367621
와이리조트제주,제주특별자치도 서귀포시 안덕면 화순중앙로124번길 75,33.241649,126.3336643,리조트,0,0.259137767557348
베이힐풀앤빌라,제주특별자치도 서귀포시 예래로 424,33.2451213,126.3852784,리조트,0,0.2409839685592424
씨사이드아덴리조트,제주특별자치도 서귀포시 중문관광로 124,33.2487954,126.4198849,리조트,0,0.1801706997716048
담앤루,제주특별자치도 서귀포시 이어도로343번길 63,33.2453084,126.4512913,리조트,0,0.2549533710875878
올레리조트,제주특별자치도 제주시 애월읍 부룡수길 33,33.4756942,126.3558489,리조트,0,0.2426865994724777
애월스테이인제주,제주특별자치도 제주시 애월읍 애월해안로 708,33.4828868,126.3773285,리조트,0,0.2652588977779224
썬앤문리조트,제주특별자치도 서귀포시 안덕면 사계남로 102,33.230173,126.3018116,리조트,0,0.3035908671244844
클럽이에스제주리조트,제주특별자치도 서귀포시 1100로 501,33.2763665,126.4476633,리조트,0,0.2567812449360404
제주리조트,제주특별자치도 제주시 애월읍 가문동상4길 11,33.4846961,126.3876815,리조트,0,0.3348233752131044
젠하이드어웨이,제주특별자치도 서귀포시 안덕면 사계남로 186-8,33.2292312,126.3086165,리조트,0,0.3315136269015732
라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,33.3760556,126.2441268,리조트,0,0.077531594122234
루시드엠,제주특별자치도 서귀포시 안덕면 사계북로 120,33.2355381,126.2966466,리조트,0,0.246738514960335
물뜰에쉼팡리조트,제주특별자치도 제주시 한림읍 귀덕로 73,33.4175961,126.2998204,리조트,0,0.1663265056010519
카이리조트,제주특별자치도 제주시 한림읍 협재2길 10,33.3917519,126.2419452,리조트,0,0.214224339301324
엘리시안제주콘도,제주특별자치도 제주시 애월읍 평화로 1738-116,33.3719462,126.3817449,리조트,0,0.2342704149933066
중문리조트,제주특별자치도 서귀포시 색달로 117,33.2623241,126.4157951,리조트,0,0.1156417586880113
하모니리조트,제주특별자치도 제주시 한림읍 협재로 213,33.3870114,126.24897,리조트,0,0.268361244126455
두빛나래리조트,제주특별자치도 서귀포시 안덕면 사계북로 109,33.2355381,126.2966466,리조트,0,0.2474833016167742
제주바다목장다이브리조트,제주특별자치도 제주시 한경면 한경해안로 565,33.3328723,126.1697983,리조트,0,0.1811756606651852
콤마앤리조트,제주특별자치도 서귀포시 안덕면 사계중앙로3번길 22,33.2297005,126.3018257,리조트,0,0.3009242003223845
샤모니리조트,제주특별자치도 서귀포시 중산간서로 68,33.2862497,126.3077305,리조트,0,0.2682050538812897
해밀리조트,제주특별자치도 제주시 애월읍 광상로 272 1~3층,33.4424202,126.3955874,리조트,0,0.3412921573911038
캐슬렉스제주골프클럽골프텔,제주특별자치도 서귀포시 안덕면 평화로 1241,33.3386094,126.3486899,리조트,0,0.3333333333333333
나르샤리조트,제주특별자치도 서귀포시 안덕면 사계북로 52,33.2355381,126.2966466,리조트,0,0.2802593782162055
바다스케치,제주특별자치도 서귀포시 안덕면 사계남로216번길 52,33.2349991,126.3099849,리조트,0,0.315384098912618
스프링힐,제주특별자치도 서귀포시 천제연로 292,33.2509432,126.4374398,리조트,0,0.3016255498483172
오시록헌PM,제주특별자치도 제주시 한림읍 금능5길 19-3,33.3893046,126.2266406,리조트,0,0.3260885065433017
애월파라다이스,제주특별자치도 제주시 애월읍 하소로 557-10,33.4341788,126.3968703,리조트,0,0.2420304786989605
제주캐슬마운틴리조트,제주특별자치도 서귀포시 안덕면 산록남로 513-14,33.3380723,126.3630069,리조트,0,0.3333333333333333
벨라비타,제주특별자치도 서귀포시 일주서로 809,33.2583693,126.4239193,리조트,0,0.3733118814294768
