place,address,Latitude,Longitude,category,k_means_cluster,인기지수
원앤온리,제주특별자치도 서귀포시 안덕면 산방로 141 원앤온리,33.23923,126.3192943,카페,0,0.5033338728787591
퍼시픽리솜더클리프카페&펍,제주특별자치도 서귀포시 중문관광로 154-17,33.2444327,126.4161942,카페,0,0.2162071846282373
울트라마린,제주특별자치도 제주시 한경면 일주서로 4611 지하1층,33.3414039,126.1898997,카페,0,0.3491224323091011
뷰스트,제주특별자치도 서귀포시 안덕면 형제해안로 30,33.2278135,126.303557,카페,0,0.2011411678638194
휴일로,제주특별자치도 서귀포시 안덕면 난드르로 49-65,33.2329435,126.3646105,카페,0,0.252941787403468
명월국민학교,제주특별자치도 제주시 한림읍 명월로 48,33.388832,126.2649479,카페,0,0.2289658203355431
클랭블루,제주특별자치도 제주시 한경면 한경해안로 552-22,33.3328723,126.1697983,카페,0,0.3215266917926917
마틸다,제주특별자치도 제주시 애월읍 고내1길 33 1층,33.4637952,126.3345426,카페,0,0.2872480257076833
썬셋클리프,제주특별자치도 제주시 애월읍 애월로1길 19-8,33.4618349,126.3110652,카페,0,0.2496953290666409
제레미,제주특별자치도 제주시 애월읍 애월로 106-1,33.4644349,126.318555,카페,0,0.2869300871933214
커피스케치,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-32,33.2328609,126.3140629,카페,0,0.2719995329877073
마마롱,제주특별자치도 제주시 애월읍 평화로 2783,33.4099645,126.3988615,카페,0,0.1796412373996832
쉼표,제주특별자치도 제주시 한림읍 한림로 359,33.3989324,126.2421759,카페,0,0.193910489808066
와토커피,제주특별자치도 서귀포시 대정읍 동일하모로 238,33.2253984,126.256624,카페,0,0.2513807735743034
당당,제주특별자치도 제주시 애월읍 중엄안1길 25,33.474404,126.3709944,카페,0,0.1252223511334638
본카페애월,"제주특별자치도 제주시 애월읍 애월해안로 179 1,2층",33.4782235,126.3665625,카페,0,0.2294950295327618
베메로bakemakeroast,제주특별자치도 서귀포시 중문관광로72번길 29-5,33.249826,126.4109614,카페,0,0.4382023552030762
카페태희,제주특별자치도 제주시 애월읍 곽지3길 27,33.4493508,126.3044233,카페,0,0.2425826827858896
달빛제주,제주특별자치도 제주시 애월읍 애월해안로 929 가동 2층,33.4782235,126.3665625,카페,0,0.2523921259763931
청춘부부,제주특별자치도 서귀포시 대정읍 추사로38번길 181 1층,33.2658939,126.2791647,카페,0,0.2900631661350912
