place,address,Latitude,Longitude,category,k_means_cluster,인기지수
휘닉스제주,제주특별자치도 서귀포시 성산읍 섭지코지로 107,33.4305782,126.9277688,리조트,1,0.6026663939044828
MJ리조트,제주특별자치도 제주시 구좌읍 해맞이해안로 1651,33.5291668,126.8538817,리조트,1,0.4622937146261544
오션스퀘어,제주특별자치도 서귀포시 성산읍 환해장성로 667,33.4121987,126.9047711,리조트,1,0.1314037572092639
취다선리조트,제주특별자치도 서귀포시 성산읍 해맞이해안로 2688,33.4758294,126.9099122,리조트,1,0.5132110020094399
오투힐제주점,제주특별자치도 제주시 구좌읍 해맞이해안로 1590-6 오투힐리조트,33.528084,126.873762,리조트,1,0.1470397526956202
블라제리조트,제주특별자치도 서귀포시 표선면 녹산로 274,33.3792785,126.746889,리조트,1,0.3404779104723082
봄그리고가을리조트,제주특별자치도 서귀포시 성산읍 해맞이해안로 2660,33.474087,126.9110984,리조트,1,0.3610028442585731
메모리아리조트,제주특별자치도 서귀포시 성산읍 일주동로 5199-3,33.3737817,126.8727479,리조트,1,0.1526126009795001
오션갤러리호텔앤리조트,제주특별자치도 서귀포시 성산읍 환해장성로 231,33.4121987,126.9047711,리조트,1,0.1280582737403853
오크라리조트,제주특별자치도 서귀포시 표선면 번영로 3189,33.3726822,126.7971235,리조트,1,0.3069219585262321
훈데르트힐즈,제주특별자치도 제주시 우도면 우도해안길 32-24,33.5074342,126.954269,리조트,1,0.3428364173769274
고투베드리조트,제주특별자치도 서귀포시 성산읍 서성일로 660,33.4268965,126.8647243,리조트,1,0.1133347919893887
제주원리조트,제주특별자치도 서귀포시 성산읍 서성일로 726-33,33.4277138,126.8614156,리조트,1,0.3379100723502464
제주휴리조트1,제주특별자치도 서귀포시 성산읍 난고로 228,33.4200962,126.8870067,리조트,1,0.0040160642570281
사조리조트제주지점,제주특별자치도 제주시 조천읍 일주동로 1616-7,33.5517805,126.7051569,리조트,1,0.1111111111111111
송당송당펜션&리조트,제주특별자치도 제주시 구좌읍 비자림로 1220,33.467852,126.7724183,리조트,1,0.171619812583668
