place,address,Latitude,Longitude,category,k_means_cluster,인기지수
엠스테이펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 1481,33.5291668,126.8538817,펜션,1,0.3529852068798597
편운산장,제주특별자치도 서귀포시 성산읍 서성일로 898-38,33.4374516,126.8751784,펜션,1,0.1850252219487232
아르츠스파&풀빌라,제주특별자치도 제주시 구좌읍 해맞이해안로 2486-23,33.5291668,126.8538817,펜션,1,0.2723494559801231
보물섬,제주특별자치도 서귀포시 성산읍 한도로242번길 10-11,33.4663543,126.9315713,펜션,1,0.4221709793008519
호랑호랑펜션,제주특별자치도 서귀포시 성산읍 일출로 86 D동,33.4542884,126.9242718,펜션,1,0.3472888011481879
표선해비치펜션,"제주특별자치도 서귀포시 표선면 가마행남로 16-1 다미타운하우스 106,109,111동",33.3057187,126.8026626,펜션,1,0.3265461495173801
해뜨는성펜션,제주특별자치도 서귀포시 성산읍 한도로 267,33.4661446,126.9359092,펜션,1,0.3786716949932122
가시리유채꽃길펜션,제주특별자치도 서귀포시 표선면 녹산로 45,33.390274,126.732908,펜션,1,0.4259900463697676
비앤썬펜션,제주특별자치도 서귀포시 성산읍 환해장성로 929-7,33.4121987,126.9047711,펜션,1,0.2349520580800665
빈티지1950카페펜션,제주특별자치도 제주시 구좌읍 덕행로 175-42,33.5164517,126.782871,펜션,1,0.4222222222222223
제주올레돔펜션,제주특별자치도 서귀포시 성산읍 온평포구로54번길 54,33.3985583,126.8986343,펜션,1,0.2770054563102218
건축학개론펜션,제주특별자치도 서귀포시 성산읍 신풍하동로 224-33,33.3617848,126.8477299,펜션,1,0.3138313644289967
솔펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 2478,33.5291668,126.8538817,펜션,1,0.1166358354199195
해바라기펜션,제주특별자치도 서귀포시 표선면 일주동로6285번길 13-12,33.3056563,126.8003194,펜션,1,0.4400840387912582
달토끼펜션,제주특별자치도 제주시 구좌읍 세평항로 45-11,33.5273357,126.8550887,펜션,1,0.1696877642342662
아모르하우스,제주특별자치도 제주시 구좌읍 해맞이해안로 2060-18,33.5291668,126.8538817,펜션,1,0.1743223685987805
지미안펜션,제주특별자치도 제주시 구좌읍 종달로1길 91-22,33.4958871,126.9055364,펜션,1,0.2801101104028269
제주아비앙또,제주특별자치도 서귀포시 성산읍 병문로 130,33.4592762,126.9012432,펜션,1,0.4210400651019538
제주파도소리펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 1950,33.5291668,126.8538817,펜션,1,0.2333333333333332
제주다모르,제주특별자치도 서귀포시 성산읍 오조로 149-33,33.4648822,126.910567,펜션,1,0.3379173089371204
성산해맞이펜션,제주특별자치도 서귀포시 성산읍 한도로242번길 10-9,33.4662562,126.9322212,펜션,1,0.1287518259136395
뽀요요펜션카페,제주특별자치도 제주시 우도면 우도해안길 128,33.4942494,126.9467981,펜션,1,0.2742415186907507
해모랏펜션,제주특별자치도 서귀포시 성산읍 환해장성로 803,33.4121987,126.9047711,펜션,1,0.3797535606253225
더썸펜션,제주특별자치도 서귀포시 성산읍 난고로42번길 110,33.4433216,126.9065691,펜션,1,0.3893703341965608
플라이진하우스,제주특별자치도 제주시 구좌읍 김녕항1길 22,33.5571253,126.7452787,펜션,1,0.2971493361221621
룸엣155,제주특별자치도 서귀포시 남원읍 태신해안로 245-8,33.3005878,126.7674646,펜션,1,0.2079064571133199
밧돌펜션하우스,제주특별자치도 제주시 구좌읍 비자림로 1771,33.467852,126.7724183,펜션,1,0.3257150073036547
성산우리집펜션,제주특별자치도 서귀포시 성산읍 한도로255번길 9,33.467061,126.9350063,펜션,1,0.3536900400243332
제주그린나래,제주특별자치도 서귀포시 성산읍 서성일로 615,33.4278422,126.8508998,펜션,1,0.4056196759993973
캠프해리,제주특별자치도 제주시 구좌읍 세송로 623-1,33.4998219,126.8364269,펜션,1,0.3406193404818285
삼일삼오,제주특별자치도 제주시 구좌읍 해맞이해안로 1542-4,33.5291668,126.8538817,펜션,1,0.1715632983268286
자멍펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 2286-2,33.5291668,126.8538817,펜션,1,0.3310852341809959
루나마르풀리조트,제주특별자치도 제주시 구좌읍 월정1길 34,33.5562274,126.793166,펜션,1,0.3006104331347129
보롬코지펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 402,33.5291668,126.8538817,펜션,1,0.3360438440740695
풀스토리풀빌라,제주특별자치도 제주시 구좌읍 월정중길 12,33.558165,126.7931872,펜션,1,0.1395493294604585
제주다온재,제주특별자치도 서귀포시 성산읍 산성효자로114번길 125-10,33.4521356,126.9044579,펜션,1,0.3371356756531469
섯동네펜션,제주특별자치도 제주시 구좌읍 월정중길 55,33.558165,126.7931872,펜션,1,0.2374779613085054
우도피아펜션,제주특별자치도 제주시 우도면 영일진사길 51-40,33.5063957,126.9604218,펜션,1,0.3374302051302691
제주빌레성통나무휴양펜션,제주특별자치도 서귀포시 성산읍 온평포구로 42,33.4016122,126.8994391,펜션,1,0.1405134743458176
제주가좋아서,제주특별자치도 제주시 구좌읍 비자림로 1569,33.467852,126.7724183,펜션,1,0.2615083911119569
블루마운틴커피랜드&리조트,제주특별자치도 서귀포시 성산읍 중산간동로 4255,33.4119114,126.8416603,펜션,1,0.1292219901434793
키아오라리조트,제주특별자치도 서귀포시 성산읍 난고로42번길 3,33.4342204,126.9050229,펜션,1,0.3078502621343837
성산아침노을펜션,제주특별자치도 서귀포시 성산읍 한도로255번길 14-1,33.4667192,126.9350943,펜션,1,0.4507344181136116
유명펜션,제주특별자치도 서귀포시 표선면 일주동로 5756-39,33.3375159,126.8357825,펜션,1,0.3290513774104363
푸르미르,제주특별자치도 서귀포시 성산읍 한도로 207,33.467855,126.9239401,펜션,1,0.412962962962963
풀스테이바르,제주특별자치도 제주시 구좌읍 해맞이해안로 1248,33.5291668,126.8538817,펜션,1,0.2367804529537559
비자림힐링펜션,제주특별자치도 제주시 구좌읍 다랑쉬북로 68-35,33.4845806,126.8321006,펜션,1,0.3431300434190061
곶자왈거문오름펜션,제주특별자치도 제주시 조천읍 선교로 371-10,33.472431,126.7090194,펜션,1,0.264869231932531
비자림리조트,제주특별자치도 제주시 구좌읍 충렬로 141-1,33.5108743,126.8475292,펜션,1,0.209627315286545
달비치펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 474,33.5291668,126.8538817,펜션,1,0.2598845647444969
써니펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 2228,33.5291668,126.8538817,펜션,1,0.2401830388204892
하얀언덕,제주특별자치도 서귀포시 표선면 민속해안로 351,33.3114774,126.8340326,펜션,1,0.2862424408843827
스테이산타루치아,제주특별자치도 제주시 구좌읍 해맞이해안로 586,33.5291668,126.8538817,펜션,1,0.3572746696156808
해마지펜션,제주특별자치도 서귀포시 성산읍 일주동로 5431,33.416346,126.889907,펜션,1,0.3092737924426519
해뜨는집펜션,제주특별자치도 서귀포시 성산읍 한도로 137,33.4691031,126.9225826,펜션,1,0.3289081574072379
타이스토리,제주특별자치도 서귀포시 표선면 서성일로 118-32,33.3972155,126.8076727,펜션,1,0.10779091231971
제주바다마루펜션,제주특별자치도 서귀포시 표선면 표선백사로60번길 70,33.3199491,126.8355481,펜션,1,0.2671768773575231
고래의꿈펜션,제주특별자치도 서귀포시 성산읍 독자봉로24번길 84,33.3859987,126.8741997,펜션,1,0.2550249864977286
제주독채올레하우스,제주특별자치도 제주시 구좌읍 덕행로 450-23,33.5130041,126.7788515,펜션,1,0.3226683321036118
월정씨하루펜션,제주특별자치도 제주시 구좌읍 월정중길 19-7,33.558165,126.7931872,펜션,1,0.3380500161221477
드림인제주,제주특별자치도 서귀포시 성산읍 서성일로747번길 5-8,33.4377961,126.8628112,펜션,1,0.3329862488666152
월정힐펜션,제주특별자치도 제주시 구좌읍 월정중길 19-9,33.558165,126.7931872,펜션,1,0.3625435235189225
동백동산,제주특별자치도 제주시 조천읍 북흘로 378,33.534457,126.7004904,펜션,1,0.30237657081729
선스토리,제주특별자치도 서귀포시 표선면 표선백사로60번길 72,33.3199491,126.8355481,펜션,1,0.1779020645714243
해비치풍경,제주특별자치도 서귀포시 표선면 가시로 134,33.3456001,126.7895359,펜션,1,0.3433297838937352
더스테어,제주특별자치도 제주시 구좌읍 평대7길 16-1,33.5294376,126.8436626,펜션,1,0.3489789887992271
더라온,제주특별자치도 서귀포시 표선면 번영로 2587-43,33.4045946,126.7861248,펜션,1,0.3405565013321022
아망뜨펜션,제주특별자치도 서귀포시 표선면 민속해안로 11,33.3060146,126.8063255,펜션,1,0.3175674160103242
스테이반하나애견동반펜션,제주특별자치도 서귀포시 남원읍 태신해안로 129,33.2921594,126.7624803,펜션,1,0.3520762734052978
제주에서돌고래를만난다면펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 1566,33.5291668,126.8538817,펜션,1,0.3766211812888572
해비치하우스,제주특별자치도 서귀포시 표선면 민속해안로 347,33.3112016,126.8335638,펜션,1,0.3337661463292649
월정리사남매하우스,제주특별자치도 제주시 구좌읍 행원로 20-15,33.5499726,126.7986861,펜션,1,0.3499341305920738
야자수풀빌라펜션,제주특별자치도 서귀포시 표선면 일주동로5661번길 33,33.3366218,126.845464,펜션,1,0.1525627535307353
더빌라스오션,제주특별자치도 서귀포시 남원읍 태신해안로 271,33.2969817,126.763215,펜션,1,0.2509641498742117
아라파니펜션,제주특별자치도 제주시 구좌읍 월정5길 18-16,33.5532554,126.7968391,펜션,1,0.287227919805014
로뎀제주,제주특별자치도 제주시 구좌읍 계룡길 25-20,33.5379111,126.834746,펜션,1,0.3425925925925925
성산일출봉펜션,제주특별자치도 서귀포시 성산읍 일출로 271,33.4620002,126.9340709,펜션,1,0.1578295336626987
뜨레시옷,제주특별자치도 제주시 구좌읍 송당서3길 24,33.4667591,126.7706237,펜션,1,0.3294096670271321
피노&키오,제주특별자치도 제주시 구좌읍 일주동로 1853,33.5314441,126.8206181,펜션,1,0.1962962962962962
단겸펜션,제주특별자치도 제주시 구좌읍 월정3길 14 2동,33.5548267,126.7938243,펜션,1,0.2943202570693926
오션스카이펜션,제주특별자치도 제주시 구좌읍 덕행로 450-16,33.5138756,126.7784474,펜션,1,0.3568362166697266
이야기별방펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 2040,33.5291668,126.8538817,펜션,1,0.341700957819554
감수굴펜션,제주특별자치도 제주시 구좌읍 평대7길 48,33.5305126,126.8442773,펜션,1,0.2313999818113486
트레비앙제주,제주특별자치도 제주시 조천읍 중산간동로 1364,33.5029546,126.6942576,펜션,1,0.3366152973636574
디어노이,제주특별자치도 제주시 구좌읍 덕행로 175-36 1동,33.5164517,126.782871,펜션,1,0.3438452568373116
쿠지홀리데이펜션,제주특별자치도 서귀포시 성산읍 난산로 100,33.4028897,126.8654196,펜션,1,0.2655805745310492
아이올레키즈풀빌라펜션,제주특별자치도 서귀포시 성산읍 난고로 457,33.4200962,126.8870067,펜션,1,0.3611111111111111
산들애풀하우스,제주특별자치도 서귀포시 성산읍 서성일로 689-8,33.4268965,126.8647243,펜션,1,0.206472477902492
썬레이크빌제주,제주특별자치도 서귀포시 성산읍 한도로 49,33.467502,126.9134076,펜션,1,0.1791597811904154
제주달리펜션,제주특별자치도 제주시 구좌읍 행원로1길 32-1,33.5548917,126.8000825,펜션,1,0.1444444444444444
제주그래펜션,제주특별자치도 제주시 구좌읍 덕행로 167,33.5164517,126.782871,펜션,1,0.1111111111111111
우도바람이야기펜션,제주특별자치도 제주시 우도면 우도해안길 828,33.5074342,126.954269,펜션,1,0.2808011430969513
성산포사랑펜션,제주특별자치도 서귀포시 성산읍 성산중앙로 30-4,33.4622982,126.9329625,펜션,1,0.3454291132723199
비긴어게인펜션,제주특별자치도 제주시 구좌읍 월정3길 5-1,33.5526604,126.7914708,펜션,1,0.2932320026768359
느링느링스테이,제주특별자치도 서귀포시 성산읍 남산봉로 83-82,33.3627942,126.8319561,펜션,1,0.3170511642956357
성산스타펜션,제주특별자치도 서귀포시 성산읍 성산중앙로64번길 5-1,33.464629,126.9356029,펜션,1,0.1644024736492599
제주키즈풀빌라나무와아이,제주특별자치도 제주시 조천읍 비자림로 699-53 전체,33.4319106,126.696186,펜션,1,0.3259259259259259
달1037,제주특별자치도 서귀포시 성산읍 중산간동로 4204-12,33.4119114,126.8416603,펜션,1,0.4260018552181752
제주통나무휴양펜션,제주특별자치도 서귀포시 표선면 번영로 3328,33.3510659,126.82385,펜션,1,0.3340470461055735
라메종베니인제주펜션,제주특별자치도 서귀포시 성산읍 신양로122번길 10-6,33.4358498,126.922128,펜션,1,0.3166666666666667
푸른제주,제주특별자치도 서귀포시 성산읍 한도로 256,33.4658976,126.9345492,펜션,1,0.2821083656874408
제주터닝포인트펜션,제주특별자치도 서귀포시 성산읍 일주동로 5199-11,33.3737817,126.8727479,펜션,1,0.3227802735886513
