place,address,Latitude,Longitude,category,k_means_cluster,인기지수
제주엘루이호텔,제주특별자치도 제주시 서광로21길 1,33.5001908,126.5218918,모텔,3,0.0727168854081514
아라팰리스호텔,제주특별자치도 제주시 남성로26길 26,33.5071707,126.5237824,모텔,3,0.092970761581723
대동호텔,제주특별자치도 제주시 관덕로15길 6,33.5138044,126.5272635,모텔,3,0.2703684360820187
시티홀호텔,제주특별자치도 제주시 동광로4길 9-4,33.5008332,126.5316414,모텔,3,0.0303095933752481
오라스테이,제주특별자치도 제주시 무근성길 44,33.5142867,126.5199978,모텔,3,0.235828603424915
호텔G,제주특별자치도 제주시 남성로 117,33.5090013,126.51793,모텔,3,0.1250672134882661
제주R호텔,제주특별자치도 제주시 서광로14길 5,33.4994236,126.5179716,모텔,3,0.2373927242348296
마로호스텔,제주특별자치도 제주시 동광로21길 5,33.5097655,126.5422917,모텔,3,0.2984289599265253
노형호텔,제주특별자치도 제주시 수덕1길 7,33.4861711,126.4777358,모텔,3,0.161805976477713
메이플호텔,제주특별자치도 제주시 원노형3길 41,33.4865192,126.4817631,모텔,3,0.1020488303668474
호텔탑아일랜드,제주특별자치도 제주시 용남1길 47,33.5050015,126.5129304,모텔,3,0.3434343434343434
르네상스호텔,제주특별자치도 제주시 서사로14길 1,33.5034197,126.5195135,모텔,3,0.3557585258786255
늘송파크텔,제주특별자치도 제주시 원노형5길 22,33.4875634,126.483248,모텔,3,0.0566340092655883
에메랄드호텔에이스,제주특별자치도 제주시 오복5길 4,33.4974151,126.5366502,모텔,3,0.1613624971519709
골든파크호텔,제주특별자치도 제주시 서광로2길 9,33.4992347,126.5130474,모텔,3,0.1556364261464654
헤라무인텔,제주특별자치도 제주시 애월읍 평화로 2820-67,33.4566025,126.4445171,모텔,3,0.1268891926786664
제주올레호텔,제주특별자치도 제주시 삼무로5길 8,33.4902565,126.492014,모텔,3,0.1890977443609022
이채호텔,제주특별자치도 제주시 은남1길 3,33.4889958,126.495431,모텔,3,0.246508302807816
모나코모텔,제주특별자치도 제주시 제원1길 1,33.4891942,126.4892128,모텔,3,0.3385963400070839
제주스위트호텔,제주특별자치도 제주시 삼무로3길 9,33.4901961,126.494939,모텔,3,0.4454153559581657
오케이모텔,제주특별자치도 제주시 서광로2길 25,33.4984832,126.513453,모텔,3,0.3499512121704207
라임모텔,제주특별자치도 제주시 서광로25길 4-3,33.5003275,126.5242881,모텔,3,0.0445164432956083
풀하우스호텔,제주특별자치도 제주시 서광로25길 4,33.5003275,126.5242881,모텔,3,0.3333333333333333
남산모텔,제주특별자치도 제주시 서광로2길 5-6,33.499347,126.5136082,모텔,3,0.3602603485131976
타기모텔,제주특별자치도 제주시 중앙로5길 12,33.515181,126.5259712,모텔,3,0.344896331738437
호텔버킹검,제주특별자치도 제주시 삼무로9길 39,33.4901971,126.4948013,모텔,3,0.1893407761828814
호호네미니호텔,제주특별자치도 제주시 중앙로2길 11,33.5166608,126.5236503,모텔,3,0.3566839330594407
찰리호텔,제주특별자치도 제주시 서사로 128,33.5009447,126.5196492,모텔,3,0.3388015493278651
기린모텔,제주특별자치도 제주시 산지로 1-4,33.5162077,126.5310362,모텔,3,0.3383896722258098
휴모텔,제주특별자치도 제주시 서광로25길 8,33.5006331,126.5242066,모텔,3,0.3396675988862686
호텔더레드,제주특별자치도 제주시 동광로6길 10,33.5010293,126.5319039,모텔,3,0.2611946532999166
벨라유나,제주특별자치도 제주시 조천읍 신북로 621,33.5404303,126.6758249,모텔,3,0.1313131313131313
호텔더단잠,제주특별자치도 제주시 은남3길 46,33.4875307,126.4911321,모텔,3,0.3356307435254804
글로벌모텔,제주특별자치도 제주시 중앙로1길 14-1,33.5161465,126.5262626,모텔,3,0.3501556922609554
호텔모닝캄,제주특별자치도 제주시 원노형2길 21,33.4843849,126.4812215,모텔,3,0.112377370087627
사쿠라호텔,제주특별자치도 제주시 원노형6길 18,33.4846325,126.4827353,모텔,3,0.2807440497402578
서사라호텔,제주특별자치도 제주시 서사로 99,33.5034493,126.5201759,모텔,3,0.3333333333333333
쌈지모텔,제주특별자치도 제주시 서사로4길 15-1,33.5095659,126.5186996,모텔,3,0.3396369712159185
한울드라이브인호텔,제주특별자치도 제주시 애월읍 하광로 540-12,33.4437888,126.4311474,모텔,3,0.3333333333333333
탑모텔,제주특별자치도 제주시 중앙로8길 5,33.5147135,126.5241892,모텔,3,0.1739695645772727
캐피탈모텔,제주특별자치도 제주시 서광로2길 11-11,33.4991344,126.5139272,모텔,3,0.2137403511467539
제주영성모텔,제주특별자치도 제주시 동문로10길 1,33.5129142,126.5314847,모텔,3,0.3337510442773601
제주산올레모텔,제주특별자치도 제주시 서광로3길 1,33.5004374,126.5133432,모텔,3,0.1150793650793651
사모아,제주특별자치도 제주시 임항로 16,33.5163165,126.5266128,모텔,3,0.1158504177770134
해마루모텔,제주특별자치도 제주시 서광로 159,33.5003034,126.5136016,모텔,3,0.1121590346224101
글로리스테이,"제주특별자치도 제주시 서광로2길 11-1 2,3층",33.4991707,126.5132701,모텔,3,0.3385926938558517
오렌지,제주특별자치도 제주시 광양2길 1,33.5008387,126.5277726,모텔,3,0.4444444444444445
별관모텔,제주특별자치도 제주시 동문로 139,33.5137914,126.5413287,모텔,3,0.3333333333333333
조아모텔,제주특별자치도 제주시 서광로2길 11-4,33.4987677,126.5131942,모텔,3,0.2279014813795067
모텔준,제주특별자치도 제주시 서광로26길 8-12,33.4993705,126.5237932,모텔,3,0.3333333333333333
상하이호텔,제주특별자치도 제주시 은남1길 32,33.489413,126.4925929,모텔,3,0.1191101350245466
만금장,제주특별자치도 제주시 중앙로15길 6,33.5104849,126.5246173,모텔,3,0.3333333333333333
힐링하우스,제주특별자치도 제주시 홍랑길 4-6,33.5002541,126.5238783,모텔,3,0.3403157129428888
나인하우스,제주특별자치도 제주시 연동6길 5 제주1번가 더테라스,33.4849875,126.4903586,모텔,3,0.1114830185367898
브라보,제주특별자치도 제주시 산지로 19,33.5152109,126.5296226,모텔,3,0.3005769030383002
수모텔,제주특별자치도 제주시 광양8길 15,33.4996363,126.5279501,모텔,3,0.1126204797340417
만복모텔,제주특별자치도 제주시 남성로 129-9,33.5096572,126.5190984,모텔,3,0.1111111111111111
