place,address,Latitude,Longitude,category
퍼스트70,제주특별자치도 서귀포시 명동로 46,33.2475894,126.5668712,호텔
유어스호텔,제주특별자치도 서귀포시 천제연로178번길 21,33.2503716,126.4236375,호텔
호텔브릿지 서귀포,제주특별자치도 서귀포시 태평로 436 1~11층,33.245396,126.5668909,호텔
아스타호텔,제주특별자치도 제주시 서사로 129,33.5037539,126.5197792,호텔
브리즈베이호텔,제주특별자치도 서귀포시 성산읍 성산등용로 42,33.4674924,126.9320111,호텔
아시아호텔,제주특별자치도 제주시 노연로 53,33.4858355,126.4888236,호텔
서귀포호텔,제주특별자치도 서귀포시 상예로 319,33.273191,126.3947296,호텔
빠레브호텔,제주특별자치도 서귀포시 김정문화로 15,33.2511409,126.5095568,호텔
호텔휴식 서귀포,제주특별자치도 서귀포시 중앙로71번길 17,33.2504029,126.5595736,호텔
노블피아,제주특별자치도 서귀포시 명동로 46 1층,33.2475894,126.5668712,호텔
제주호텔더엠,제주특별자치도 서귀포시 태평로353번길 14,33.2465959,126.5606779,호텔
제주노블레스관광호텔,제주특별자치도 제주시 월성로4길 19,33.5004485,126.501107,호텔
윈스카이호텔,제주특별자치도 서귀포시 신중남로 17,33.2523487,126.5085052,호텔
벤티모호텔앤레지던스,제주특별자치도 제주시 연삼로 14,33.4934631,126.4938054,호텔
호텔서귀피안,제주특별자치도 서귀포시 보목로64번길 178,33.2410807,126.5938804,호텔
제주샹그릴라호텔앤리조트,제주특별자치도 제주시 해안마을북길 14-6,33.4644646,126.4541427,호텔
호텔앨리스&트렁크,제주특별자치도 제주시 연동12길 4,33.4853318,126.4930596,호텔
하이레지던스,제주특별자치도 제주시 은남1길 46,33.4892043,126.493827,호텔
까사로마호텔,제주특별자치도 서귀포시 태평로 347,33.2467908,126.5581542,호텔
모슬포호텔 1동,제주특별자치도 서귀포시 대정읍 최남단해안로30번길 11,33.2178071,126.2521152,호텔
더스테이센추리호텔,제주특별자치도 제주시 애월읍 일주서로 7113,33.466277,126.3511114,호텔
호텔시드니,제주특별자치도 제주시 애월읍 애월해안로 945,33.4836152,126.3965099,호텔
BK호텔제주,제주특별자치도 서귀포시 칠십리로91번길 12,33.2411078,126.5643,호텔
블룸호텔,제주특별자치도 서귀포시 중문관광로72번길 53,33.2498991,126.4082883,호텔
심스호텔,제주특별자치도 제주시 임항로 249,33.5183479,126.5387193,호텔
디아넥스호텔,제주특별자치도 서귀포시 안덕면 산록남로762번길 71,33.3057651,126.3888509,호텔
티라호텔,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 41,33.4493736,126.9207077,호텔
이스턴호텔 제주,제주특별자치도 서귀포시 서호동 1522-2,33.2784399,126.5169922,호텔
제주갤럭시호텔,제주특별자치도 제주시 남성로 33,33.5061052,126.5164431,호텔
스카이호텔,제주특별자치도 제주시 한림읍 한림로 917,33.3989324,126.2421759,호텔
팜파스호텔 제주,제주특별자치도 제주시 서해안로 368-3,33.5108295,126.4852691,호텔
제주스테이인성산,제주특별자치도 서귀포시 성산읍 신고로 11,33.4404976,126.9157525,호텔
루체빌,제주특별자치도 서귀포시 안덕면 산록남로 786,33.3280571,126.366103,호텔
브릿지레지던스호텔,제주특별자치도 서귀포시 김정문화로 49,33.2511409,126.5095568,호텔
하버호텔,제주특별자치도 제주시 임항로 260 1층,33.5183479,126.5387193,호텔
호텔휴안스테이,제주특별자치도 서귀포시 성산읍 성산중앙로37번길 9,33.4636754,126.9323862,호텔
어반스테이 제주연동,제주특별자치도 제주시 연동6길 5,33.483508,126.4889909,호텔
신신호텔 천지연,제주특별자치도 서귀포시 서문로 42-1,33.2495146,126.5576159,호텔
호텔엘린,제주특별자치도 제주시 은남1길 4,33.4893299,126.4954791,호텔
서귀포KAL호텔,제주특별자치도 서귀포시 칠십리로 242,33.2460024,126.5810125,호텔
에코랜드호텔,제주특별자치도 제주시 조천읍 남조로 1982,33.4487209,126.6758577,호텔
호텔징크,제주특별자치도 서귀포시 중정로 11,33.2479885,126.5623549,호텔
호텔화인 제주,제주특별자치도 서귀포시 칠십리로 87,33.2403247,126.5651122,호텔
피노호텔,제주특별자치도 서귀포시 천지연로29번길 5,33.2410267,126.5632048,호텔
제주썬호텔&카지노,제주특별자치도 제주시 삼무로 67,33.4901102,126.494027,호텔
호텔스카브로,제주특별자치도 서귀포시 예래해안로 15,33.2432264,126.3876102,호텔
이화호텔,제주특별자치도 제주시 도령로 155,33.4909762,126.4869677,호텔
호텔펄리플러스,제주특별자치도 제주시 도두봉2길 2,33.5066951,126.4744285,호텔
르메인호텔,제주특별자치도 제주시 한림읍 한림로 392 선유빌딩 1층,33.3970766,126.244507,호텔
뜨레비호텔,제주특별자치도 제주시 연동7길 8,33.4891722,126.4906668,호텔
글래즈하임호텔,제주특별자치도 서귀포시 이어도로 777,33.240469,126.493008,호텔
일레인호텔,제주특별자치도 서귀포시 일주서로 660,33.2584326,126.4353135,호텔
호텔52,제주특별자치도 서귀포시 대정읍 신영로36번길 35,33.2203802,126.2480036,호텔
라림부띠끄호텔,제주특별자치도 서귀포시 안덕면 대평로 39,33.2363801,126.3646237,호텔
파밀리아호텔,제주특별자치도 서귀포시 대포동서로 63-20,33.241952,126.43797,호텔
하이제주호텔,제주특별자치도 제주시 한림읍 일주서로 5125,33.4095489,126.2638736,호텔
그랜드밀리언스호텔 서귀포,제주특별자치도 서귀포시 서호중앙로 84,33.252101,126.5614011,호텔
오션패밀리호텔,제주특별자치도 제주시 일주서로 7531,33.4952516,126.4510142,호텔
트로피컬하이드어웨이,제주특별자치도 서귀포시 대정읍 형제해안로 284,33.210157,126.2914269,호텔
제주 자몽호텔,제주특별자치도 제주시 한림읍 한림해안로 136,33.4257892,126.2673117,호텔
참피온호텔,제주특별자치도 제주시 남성로 131,33.5091756,126.5194628,호텔
제주해군호텔,제주특별자치도 제주시 해안마을서2길 19,33.4590325,126.448717,호텔
JW메리어트 제주(2022년하반기예정),제주특별자치도 서귀포시 태평로 152,33.247167,126.5510603,호텔
썬랜드호텔,제주특별자치도 제주시 신광로 92,33.4839765,126.4896294,호텔
꼬뜨도르호텔,제주특별자치도 제주시 구좌읍 일주동로 1724,33.5314441,126.8206181,호텔
펠리시아호텔,제주특별자치도 서귀포시 일주동로 9123,33.255487,126.5686054,호텔
블루마운틴호텔,제주특별자치도 서귀포시 성산읍 일출로 297,33.4637856,126.9343976,호텔
라인호텔,제주특별자치도 제주시 동광로 40,33.5022343,126.533247,호텔
호텔B,제주특별자치도 제주시 신대로12길 16,33.4888415,126.4949775,호텔
씨앤호텔,제주특별자치도 제주시 일주서로 7490,33.3414039,126.1898997,호텔
레슬리호텔,제주특별자치도 제주시 광평길 3,33.4810005,126.4687995,호텔
리벤시아풀빌라호텔,제주특별자치도 제주시 한림읍 한림로 33,33.3989324,126.2421759,호텔
해리안호텔,제주특별자치도 서귀포시 천제연로 153,33.2532184,126.4272791,호텔
호텔연,제주특별자치도 서귀포시 솔동산로22번길 17-2,33.2439147,126.5622101,호텔
천지연호텔,제주특별자치도 서귀포시 솔동산로 40,33.2428644,126.563645,호텔
해마호텔,제주특별자치도 제주시 삼무로 28,33.4897057,126.4896117,호텔
더그랜드섬오름 본관,제주특별자치도 서귀포시 막숙포로 114,33.2359288,126.513206,호텔
런호텔,제주특별자치도 서귀포시 태평로431번길 20,33.247538,126.5660362,호텔
메르블루호텔,제주특별자치도 제주시 서해안로 368 1~4층,33.5108295,126.4852691,호텔
파인힐호텔,제주특별자치도 서귀포시 부두로 44,33.241328,126.5644681,호텔
씨클리프호텔제주,제주특별자치도 제주시 애월읍 애월해안로 554-8,33.4776427,126.3629501,호텔
인덱스 제이드림호텔,제주특별자치도 제주시 은남1길 40,33.4894038,126.4916193,호텔
제이뷰호텔,제주특별자치도 서귀포시 중산간서로 935,33.2862497,126.3077305,호텔
베드라디오 도두봉,제주특별자치도 제주시 서해안로 204,33.5110314,126.4802212,호텔
애월비치호텔,제주특별자치도 제주시 애월읍 애월해안로 554-10 1층,33.4776427,126.3629501,호텔
휴스테이 금호,제주특별자치도 서귀포시 성산읍 성산중앙로 30-11,33.4622514,126.9339204,호텔
몽듀호텔,제주특별자치도 제주시 서해안로 382,33.5110314,126.4802212,호텔
르메인호텔 서귀포,제주특별자치도 서귀포시 안덕면 화순로 119 1층,33.2462436,126.333513,호텔
오션블루호텔,제주특별자치도 서귀포시 이어도로 67,33.240469,126.493008,호텔
퓨어스테이,제주특별자치도 제주시 신대로 68,33.4913572,126.4964178,호텔
호텔MCC,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 29,33.4493736,126.9207077,호텔
호텔 스테이인터뷰 제주,제주특별자치도 서귀포시 중문관광로 288,33.2487954,126.4198849,호텔
에이원호텔,제주특별자치도 제주시 사장1길 10,33.4853028,126.4948225,호텔
제주푸른호텔,제주특별자치도 서귀포시 서호동 1524-3,33.2784399,126.5169922,호텔
호텔메이저2,제주특별자치도 제주시 은남4길 40,33.4865654,126.4915932,호텔
엘렌호텔,제주특별자치도 서귀포시 이어도로 152,33.240469,126.493008,호텔
하니크라운호텔,제주특별자치도 제주시 삼성로 10,33.5049614,126.5273789,호텔
호텔펄리,제주특별자치도 제주시 노형로 79,33.4752619,126.4659069,호텔
스탠포드호텔앤리조트 제주,제주특별자치도 제주시 애월읍 애월해안로 408,33.4782235,126.3665625,호텔
스와브호텔,제주특별자치도 서귀포시 서홍로 102,33.2671306,126.5486496,호텔
호텔W 신제주점,제주특별자치도 제주시 은남4길 42,33.4865472,126.4913557,호텔
드림제주호텔,제주특별자치도 서귀포시 대정읍 하모항구로6번길 5,33.2188383,126.250742,호텔
오로라호텔,제주특별자치도 제주시 논세길 51,33.4884026,126.440658,호텔
코너스톤호텔,제주특별자치도 서귀포시 정방로 7-10,33.2476654,126.5684613,호텔
모슬포호텔 3동,제주특별자치도 서귀포시 대정읍 최남단해안로30번길 15,33.2178071,126.2521152,호텔
헤르츠호텔,제주특별자치도 제주시 중앙로 252,33.4973671,126.5312232,호텔
레브호텔,제주특별자치도 제주시 은남1길 15,33.4892043,126.493827,호텔
호텔하루시다,제주특별자치도 서귀포시 안덕면 사계로114번길 130,33.2429832,126.3072495,호텔
오렌지호텔,제주특별자치도 서귀포시 태평로335번길 3,33.2472009,126.5574393,호텔
제주골프호텔,제주특별자치도 제주시 과원북4길 97,33.4810497,126.4920449,호텔
그랜드조선 힐 스위트,제주특별자치도 서귀포시 중문관광로72번길 60,33.2520261,126.40774,호텔
메이저호텔,제주특별자치도 제주시 사장3길 36,33.4830253,126.4911069,호텔
호텔버지니아,제주특별자치도 서귀포시 중정로61번길 31,33.2506312,126.5624735,호텔
모멘토호텔,제주특별자치도 서귀포시 태평로439번길 21,33.2465385,126.5650235,호텔
아이존호텔,제주특별자치도 제주시 신광로4길 18,33.4890384,126.4882686,호텔
호텔홀라인 제주협재점,제주특별자치도 제주시 한림읍 한림로 197,33.3864724,126.2290022,호텔
더퍼스트호텔,제주특별자치도 제주시 한림읍 한림로 695,33.4167607,126.2647613,호텔
씨앤하우스,제주특별자치도 제주시 조천읍 조천9길 10,33.537825,126.6370349,호텔
탐라지오호텔,제주특별자치도 제주시 신광로 79,33.4850171,126.4902396,호텔
샤이니호텔,제주특별자치도 제주시 구좌읍 송당4길 7,33.470568,126.7843365,호텔
엔파제주호텔,제주특별자치도 서귀포시 성산읍 서성일로 726-11,33.4277138,126.8614156,호텔
i마이다스레지던스호텔,제주특별자치도 제주시 조천읍 함덕8길 13-1,33.5422075,126.6624988,호텔
호텔캘리포니아,제주특별자치도 서귀포시 김정문화로27번길 14-4,33.2534005,126.5077541,호텔
제주 The M Hotel,제주특별자치도 제주시 삼도일동 786-3,33.5045831,126.5196185,호텔
탑동호텔,제주특별자치도 제주시 서부두남길 19,33.5158698,126.5275621,호텔
예그린하우스,제주특별자치도 서귀포시 천제연로188번길 15,33.2511531,126.4244682,호텔
뉴크라운호텔,제주특별자치도 제주시 신광로 87,33.4842645,126.4903248,호텔
제주코아호텔,제주특별자치도 제주시 신대로 148,33.4840624,126.4960995,호텔
에메랄드호텔,제주특별자치도 제주시 중앙로12길 35,33.5119556,126.5210126,호텔
파크비치호텔,제주특별자치도 제주시 조천읍 북촌1길 56,33.5485184,126.684776,호텔
제주 필링굿 하우스,제주특별자치도 제주시 구좌읍 선유로 36,33.5390443,126.7374219,호텔
EQ STAY,제주특별자치도 제주시 한림읍 금능남1길 6-1,33.3852495,126.2299802,호텔
바솔트호텔,제주특별자치도 서귀포시 일주서로 809,33.2583693,126.4239193,호텔
위너스호텔,제주특별자치도 제주시 원노형3길 29,33.4864827,126.4829031,호텔
은하호텔,제주특별자치도 서귀포시 중앙로47번길 40,33.2485097,126.5576496,호텔
